scrap_url,category,brand,name,product_code,price,list_price,qty,color,size,description,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Capri/5934707/2439669,Şort ve Capri,LCW Casual,LCW Casual Beli Lastikli Düz Kadın Capri,S2K722Z8-CVL-Yeni Siyah-36,269.99,188.99,24,Yeni Siyah,36,Beli Lastikli Düz Kadın Capri,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5934707/l_20221-s2k722z8-cvl_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5934707/l_20221-s2k722z8-cvl_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5934707/l_20221-s2k722z8-cvl_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5934707/l_20221-s2k722z8-cvl_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5934707/l_20221-s2k722z8-cvl_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5934707/v1/l_20221-s2k722z8-cvl_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5934707/v1/l_20221-s2k722z8-cvl_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Capri/5934707/2439669,Şort ve Capri,LCW Casual,LCW Casual Beli Lastikli Düz Kadın Capri,S2K722Z8-CVL-Yeni Siyah-38,269.99,188.99,4,Yeni Siyah,38,Beli Lastikli Düz Kadın Capri,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5934707/l_20221-s2k722z8-cvl_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5934707/l_20221-s2k722z8-cvl_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5934707/l_20221-s2k722z8-cvl_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5934707/l_20221-s2k722z8-cvl_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5934707/l_20221-s2k722z8-cvl_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5934707/v1/l_20221-s2k722z8-cvl_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5934707/v1/l_20221-s2k722z8-cvl_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/XSIDE/kadin/Tayt/5772518/2317116,Tayt,XSIDE,XSIDE Beli Lastikli Düz İspanyol Paça Kadın Tayt Pantolon,S2FV61Z8-CVL-Yeni Siyah-S,249.99,199.99,92,Yeni Siyah,S,Beli Lastikli Düz İspanyol Paça Kadın Tayt Pantolon,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/XSIDE/kadin/Tayt/5772518/2317116,Tayt,XSIDE,XSIDE Beli Lastikli Düz İspanyol Paça Kadın Tayt Pantolon,S2FV61Z8-CVL-Yeni Siyah-XL,249.99,199.99,0,Yeni Siyah,XL,Beli Lastikli Düz İspanyol Paça Kadın Tayt Pantolon,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/XSIDE/kadin/Tayt/5772518/2317116,Tayt,XSIDE,XSIDE Beli Lastikli Düz İspanyol Paça Kadın Tayt Pantolon,S2FV61Z8-CVL-Yeni Siyah-L,249.99,199.99,28,Yeni Siyah,L,Beli Lastikli Düz İspanyol Paça Kadın Tayt Pantolon,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/XSIDE/kadin/Tayt/5772518/2317116,Tayt,XSIDE,XSIDE Beli Lastikli Düz İspanyol Paça Kadın Tayt Pantolon,S2FV61Z8-CVL-Yeni Siyah-M,249.99,199.99,120,Yeni Siyah,M,Beli Lastikli Düz İspanyol Paça Kadın Tayt Pantolon,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5772518/l_20221-s2fv61z8-cvl_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Pantolon/5884141/2429169,Pantolon,LCWAIKIKI Classic,LCWAIKIKI Classic Rahat Kalıp Düz Kadın Pantolon,S2J652Z8-FEW-Ekru-46,399.99,279.99,12,Ekru,46,Rahat Kalıp Düz Kadın Pantolon,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/v1/l_20221-s2j652z8-few_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/v1/l_20221-s2j652z8-few_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Pantolon/5884141/2429169,Pantolon,LCWAIKIKI Classic,LCWAIKIKI Classic Rahat Kalıp Düz Kadın Pantolon,S2J652Z8-FEW-Ekru-44,399.99,279.99,23,Ekru,44,Rahat Kalıp Düz Kadın Pantolon,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/v1/l_20221-s2j652z8-few_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/v1/l_20221-s2j652z8-few_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Pantolon/5884141/2429169,Pantolon,LCWAIKIKI Classic,LCWAIKIKI Classic Rahat Kalıp Düz Kadın Pantolon,S2J652Z8-FEW-Ekru-40,399.99,279.99,31,Ekru,40,Rahat Kalıp Düz Kadın Pantolon,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/v1/l_20221-s2j652z8-few_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/v1/l_20221-s2j652z8-few_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Pantolon/5884141/2429169,Pantolon,LCWAIKIKI Classic,LCWAIKIKI Classic Rahat Kalıp Düz Kadın Pantolon,S2J652Z8-FEW-Ekru-42,399.99,279.99,31,Ekru,42,Rahat Kalıp Düz Kadın Pantolon,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/v1/l_20221-s2j652z8-few_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/v1/l_20221-s2j652z8-few_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Pantolon/5884141/2429169,Pantolon,LCWAIKIKI Classic,LCWAIKIKI Classic Rahat Kalıp Düz Kadın Pantolon,S2J652Z8-FEW-Ekru-36,399.99,279.99,2,Ekru,36,Rahat Kalıp Düz Kadın Pantolon,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/v1/l_20221-s2j652z8-few_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/v1/l_20221-s2j652z8-few_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Pantolon/5884141/2429169,Pantolon,LCWAIKIKI Classic,LCWAIKIKI Classic Rahat Kalıp Düz Kadın Pantolon,S2J652Z8-FEW-Ekru-38,399.99,279.99,2,Ekru,38,Rahat Kalıp Düz Kadın Pantolon,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/l_20221-s2j652z8-few_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/v1/l_20221-s2j652z8-few_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5884141/v1/l_20221-s2j652z8-few_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Kazak/5706256/2348341,Kazak,LCWAIKIKI Basic,LCWAIKIKI Basic Bisiklet Yaka Düz Kısa Kollu Kadın Triko Kazak,S2CV53Z8-R9J-Krem Rengi-3XL,219.99,197.99,41,Krem Rengi,3XL,Bisiklet Yaka Düz Kısa Kollu Kadın Triko Kazak,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a5.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/v1/l_20221-s2cv53z8-kxp_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/v1/l_20221-s2cv53z8-kxp_u1.jpg,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Kazak/5706256/2348341,Kazak,LCWAIKIKI Basic,LCWAIKIKI Basic Bisiklet Yaka Düz Kısa Kollu Kadın Triko Kazak,S2CV53Z8-R9J-Krem Rengi-2XL,219.99,197.99,1,Krem Rengi,2XL,Bisiklet Yaka Düz Kısa Kollu Kadın Triko Kazak,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a5.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/v1/l_20221-s2cv53z8-kxp_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/v1/l_20221-s2cv53z8-kxp_u1.jpg,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Kazak/5706256/2348341,Kazak,LCWAIKIKI Basic,LCWAIKIKI Basic Bisiklet Yaka Düz Kısa Kollu Kadın Triko Kazak,S2CV53Z8-R9J-Krem Rengi-S,219.99,197.99,6,Krem Rengi,S,Bisiklet Yaka Düz Kısa Kollu Kadın Triko Kazak,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a5.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/v1/l_20221-s2cv53z8-kxp_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/v1/l_20221-s2cv53z8-kxp_u1.jpg,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Kazak/5706256/2348341,Kazak,LCWAIKIKI Basic,LCWAIKIKI Basic Bisiklet Yaka Düz Kısa Kollu Kadın Triko Kazak,S2CV53Z8-R9J-Krem Rengi-M,219.99,197.99,6,Krem Rengi,M,Bisiklet Yaka Düz Kısa Kollu Kadın Triko Kazak,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a5.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/v1/l_20221-s2cv53z8-kxp_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/v1/l_20221-s2cv53z8-kxp_u1.jpg,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Kazak/5706256/2348341,Kazak,LCWAIKIKI Basic,LCWAIKIKI Basic Bisiklet Yaka Düz Kısa Kollu Kadın Triko Kazak,S2CV53Z8-R9J-Krem Rengi-XL,219.99,197.99,4,Krem Rengi,XL,Bisiklet Yaka Düz Kısa Kollu Kadın Triko Kazak,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a5.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/v1/l_20221-s2cv53z8-kxp_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/v1/l_20221-s2cv53z8-kxp_u1.jpg,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Kazak/5706256/2348341,Kazak,LCWAIKIKI Basic,LCWAIKIKI Basic Bisiklet Yaka Düz Kısa Kollu Kadın Triko Kazak,S2CV53Z8-R9J-Krem Rengi-L,219.99,197.99,10,Krem Rengi,L,Bisiklet Yaka Düz Kısa Kollu Kadın Triko Kazak,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/l_20221-s2cv53z8-kxp_a5.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/v1/l_20221-s2cv53z8-kxp_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5706256/v1/l_20221-s2cv53z8-kxp_u1.jpg,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Trenckot/4941236/1394925,Trençkot,LCWAIKIKI Classic,LCWAIKIKI Classic Beli Bağlama Detaylı Trençkot,S1CQ52Z8-RKJ-Haki-40,499.99,349.99,1,Haki,40,Beli Bağlama Detaylı Trençkot,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20211/4941236/v1/l_20211-s1cq52z8-rlk_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20211/4941236/l_20211-s1cq52z8-rlk_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20211/4941236/l_20211-s1cq52z8-rlk_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20211/4941236/l_20211-s1cq52z8-rlk_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20211/4941236/l_20211-s1cq52z8-rlk_a5.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20211/4941236/v1/l_20211-s1cq52z8-rlk_a1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Trenckot/4941236/1394925,Trençkot,LCWAIKIKI Classic,LCWAIKIKI Classic Beli Bağlama Detaylı Trençkot,S1CQ52Z8-RKJ-Haki-46,499.99,349.99,0,Haki,46,Beli Bağlama Detaylı Trençkot,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20211/4941236/v1/l_20211-s1cq52z8-rlk_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20211/4941236/l_20211-s1cq52z8-rlk_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20211/4941236/l_20211-s1cq52z8-rlk_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20211/4941236/l_20211-s1cq52z8-rlk_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20211/4941236/l_20211-s1cq52z8-rlk_a5.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20211/4941236/v1/l_20211-s1cq52z8-rlk_a1.jpg,,,,,,,,
